gene,graph_name,weighted_degree,hub_capped_degree,in_graph,randomized_graph
PLD3,context_specific_stage72b_grn,10.201217750257998,10.201217750257998,True,
PPARG,context_specific_stage72b_grn,15.580577915376677,15.580577915376677,True,
RELA,context_specific_stage72b_grn,13.2988670146042,13.2988670146042,True,
RUNX1,context_specific_stage72b_grn,14.590877192982456,14.590877192982456,True,
SLC38A9,context_specific_stage72b_grn,4.493720330237357,4.493720330237357,True,
SPI1,context_specific_stage72b_grn,19.684839004981797,17.213837461300308,True,
SREBF1,context_specific_stage72b_grn,13.549809081527348,13.549809081527348,True,
STAT3,context_specific_stage72b_grn,17.217275541795665,17.213837461300308,True,
APOE,no_graph_identity,0.0,0.0,False,
TREM2,no_graph_identity,0.0,0.0,False,
LPL,no_graph_identity,0.0,0.0,False,
APOC1,no_graph_identity,0.0,0.0,False,
TYROBP,no_graph_identity,0.0,0.0,False,
CST7,no_graph_identity,0.0,0.0,False,
LGALS3,no_graph_identity,0.0,0.0,False,
CTSD,no_graph_identity,0.0,0.0,False,
CTSB,no_graph_identity,0.0,0.0,False,
LAPTM5,no_graph_identity,0.0,0.0,False,
NPC2,no_graph_identity,0.0,0.0,False,
LAMP2,no_graph_identity,0.0,0.0,False,
CTSS,no_graph_identity,0.0,0.0,False,
GBA,no_graph_identity,0.0,0.0,False,
PSAP,no_graph_identity,0.0,0.0,False,
C1QA,no_graph_identity,0.0,0.0,False,
C1QB,no_graph_identity,0.0,0.0,False,
C1QC,no_graph_identity,0.0,0.0,False,
FCER1G,no_graph_identity,0.0,0.0,False,
AIF1,no_graph_identity,0.0,0.0,False,
CD74,no_graph_identity,0.0,0.0,False,
HLA-DRA,no_graph_identity,0.0,0.0,False,
HLA-DRB1,no_graph_identity,0.0,0.0,False,
HLA-DPA1,no_graph_identity,0.0,0.0,False,
HLA-DPB1,no_graph_identity,0.0,0.0,False,
B2M,no_graph_identity,0.0,0.0,False,
NFKBIA,no_graph_identity,0.0,0.0,False,
IRF8,no_graph_identity,0.0,0.0,False,
STAT1,no_graph_identity,0.0,0.0,False,
IFITM3,no_graph_identity,0.0,0.0,False,
IL27RA,no_graph_identity,0.0,0.0,False,
SLC6A12,no_graph_identity,0.0,0.0,False,
BSG,no_graph_identity,0.0,0.0,False,
HMOX1,no_graph_identity,0.0,0.0,False,
NQO1,no_graph_identity,0.0,0.0,False,
SOD2,no_graph_identity,0.0,0.0,False,
SOD1,no_graph_identity,0.0,0.0,False,
GPX4,no_graph_identity,0.0,0.0,False,
PRDX1,no_graph_identity,0.0,0.0,False,
TXNIP,no_graph_identity,0.0,0.0,False,
AP1G1,no_graph_identity,0.0,0.0,False,
BACH1,no_graph_identity,0.0,0.0,False,
CEBPA,no_graph_identity,0.0,0.0,False,
CEBPB,no_graph_identity,0.0,0.0,False,
ELF1,no_graph_identity,0.0,0.0,False,
ETS1,no_graph_identity,0.0,0.0,False,
FOS,no_graph_identity,0.0,0.0,False,
JUN,no_graph_identity,0.0,0.0,False,
KLF4,no_graph_identity,0.0,0.0,False,
MAF,no_graph_identity,0.0,0.0,False,
MAFB,no_graph_identity,0.0,0.0,False,
MITF,no_graph_identity,0.0,0.0,False,
MSR1,no_graph_identity,0.0,0.0,False,
NFE2L2,no_graph_identity,0.0,0.0,False,
NFKB1,no_graph_identity,0.0,0.0,False,
NRF1,no_graph_identity,0.0,0.0,False,
PLD3,no_graph_identity,0.0,0.0,False,
PPARG,no_graph_identity,0.0,0.0,False,
RELA,no_graph_identity,0.0,0.0,False,
RUNX1,no_graph_identity,0.0,0.0,False,
SLC38A9,no_graph_identity,0.0,0.0,False,
SPI1,no_graph_identity,0.0,0.0,False,
SREBF1,no_graph_identity,0.0,0.0,False,
STAT3,no_graph_identity,0.0,0.0,False,
APOE,STRING_t700,9.0,9.0,,False
TREM2,STRING_t700,5.0,5.0,,False
LPL,STRING_t700,3.0,3.0,,False
APOC1,STRING_t700,2.0,2.0,,False
TYROBP,STRING_t700,10.0,10.0,,False
CST7,STRING_t700,1.0,1.0,,False
LGALS3,STRING_t700,3.0,3.0,,False
CTSD,STRING_t700,5.0,5.0,,False
CTSB,STRING_t700,4.0,4.0,,False
LAPTM5,STRING_t700,3.0,3.0,,False
NPC2,STRING_t700,0.0,0.0,,False
LAMP2,STRING_t700,4.0,4.0,,False
CTSS,STRING_t700,9.0,9.0,,False
GBA,STRING_t700,0.0,0.0,,False
PSAP,STRING_t700,4.0,4.0,,False
C1QA,STRING_t700,6.0,6.0,,False
C1QB,STRING_t700,5.0,5.0,,False
C1QC,STRING_t700,3.0,3.0,,False
FCER1G,STRING_t700,0.0,0.0,,False
AIF1,STRING_t700,0.0,0.0,,False
CD74,STRING_t700,7.0,7.0,,False
HLA-DRA,STRING_t700,8.0,8.0,,False
HLA-DRB1,STRING_t700,5.0,5.0,,False
HLA-DPA1,STRING_t700,6.0,6.0,,False
HLA-DPB1,STRING_t700,5.0,5.0,,False
B2M,STRING_t700,9.0,9.0,,False
NFKBIA,STRING_t700,8.0,8.0,,False
IRF8,STRING_t700,8.0,8.0,,False
STAT1,STRING_t700,12.0,10.5,,False
IFITM3,STRING_t700,0.0,0.0,,False
IL27RA,STRING_t700,3.0,3.0,,False
SLC6A12,STRING_t700,0.0,0.0,,False
BSG,STRING_t700,1.0,1.0,,False
HMOX1,STRING_t700,10.0,10.0,,False
NQO1,STRING_t700,2.0,2.0,,False
SOD2,STRING_t700,6.0,6.0,,False
SOD1,STRING_t700,5.0,5.0,,False
GPX4,STRING_t700,3.0,3.0,,False
PRDX1,STRING_t700,4.0,4.0,,False
TXNIP,STRING_t700,2.0,2.0,,False
AP1G1,STRING_t700,0.0,0.0,,False
BACH1,STRING_t700,2.0,2.0,,False
CEBPA,STRING_t700,0.0,0.0,,False
CEBPB,STRING_t700,9.0,9.0,,False
ELF1,STRING_t700,0.0,0.0,,False
ETS1,STRING_t700,0.0,0.0,,False
FOS,STRING_t700,12.0,10.5,,False
JUN,STRING_t700,13.0,10.5,,False
KLF4,STRING_t700,0.0,0.0,,False
MAF,STRING_t700,4.0,4.0,,False
MAFB,STRING_t700,0.0,0.0,,False
MITF,STRING_t700,3.0,3.0,,False
MSR1,STRING_t700,1.0,1.0,,False
NFE2L2,STRING_t700,11.0,10.5,,False
NFKB1,STRING_t700,8.0,8.0,,False
NRF1,STRING_t700,0.0,0.0,,False
PLD3,STRING_t700,0.0,0.0,,False
PPARG,STRING_t700,9.0,9.0,,False
RELA,STRING_t700,0.0,0.0,,False
RUNX1,STRING_t700,0.0,0.0,,False
SLC38A9,STRING_t700,0.0,0.0,,False
SPI1,STRING_t700,7.0,7.0,,False
SREBF1,STRING_t700,0.0,0.0,,False
STAT3,STRING_t700,11.0,10.5,,False
APOE,shuffled_target,10.586934984520123,10.586934984520123,True,
TREM2,shuffled_target,10.516661506707946,10.516661506707946,True,
LPL,shuffled_target,0.0,0.0,False,
APOC1,shuffled_target,9.98250773993808,9.98250773993808,True,
TYROBP,shuffled_target,9.04998133354948,9.04998133354948,True,
CST7,shuffled_target,0.0,0.0,False,
LGALS3,shuffled_target,0.0,0.0,False,
CTSD,shuffled_target,0.0,0.0,False,
CTSB,shuffled_target,7.9046904024767795,7.9046904024767795,True,
LAPTM5,shuffled_target,7.968281733746128,7.968281733746128,True,
NPC2,shuffled_target,9.20133347487252,9.20133347487252,True,
LAMP2,shuffled_target,7.237946336429308,7.237946336429308,True,
CTSS,shuffled_target,9.45987100103199,9.45987100103199,True,
GBA,shuffled_target,0.0,0.0,False,
PSAP,shuffled_target,8.638328173374612,8.638328173374612,True,
C1QA,shuffled_target,9.604824561403507,9.604824561403507,True,
C1QB,shuffled_target,8.636217750257998,8.636217750257998,True,
C1QC,shuffled_target,9.248642930856553,9.248642930856553,True,
FCER1G,shuffled_target,7.082187822497419,7.082187822497419,True,
AIF1,shuffled_target,7.564107327141383,7.564107327141383,True,
CD74,shuffled_target,7.680748194014447,7.680748194014447,True,
HLA-DRA,shuffled_target,8.22110939112487,8.22110939112487,True,
HLA-DRB1,shuffled_target,2.0094313682428924,2.0094313682428924,True,
HLA-DPA1,shuffled_target,8.45701754385965,8.45701754385965,True,
HLA-DPB1,shuffled_target,6.312136222910216,6.312136222910216,True,
B2M,shuffled_target,10.627409700722394,10.627409700722394,True,
NFKBIA,shuffled_target,7.017714138286893,7.017714138286893,True,
IRF8,shuffled_target,14.739850361197108,14.739850361197108,True,
STAT1,shuffled_target,18.207868937048502,17.213837461300308,True,
IFITM3,shuffled_target,0.0,0.0,False,
IL27RA,shuffled_target,0.0,0.0,False,
SLC6A12,shuffled_target,0.0,0.0,False,
BSG,shuffled_target,7.957090626182222,7.957090626182222,True,
HMOX1,shuffled_target,9.556971104231165,9.556971104231165,True,
NQO1,shuffled_target,0.0,0.0,False,
SOD2,shuffled_target,0.0,0.0,False,
SOD1,shuffled_target,0.0,0.0,False,
GPX4,shuffled_target,3.8250877192982453,3.8250877192982453,True,
PRDX1,shuffled_target,8.419035087719296,8.419035087719296,True,
TXNIP,shuffled_target,9.23544891640867,9.23544891640867,True,
AP1G1,shuffled_target,5.782466460268317,5.782466460268317,True,
BACH1,shuffled_target,16.413178534571724,16.413178534571724,True,
CEBPA,shuffled_target,7.550275702768661,7.550275702768661,True,
CEBPB,shuffled_target,17.1828947368421,17.1828947368421,True,
ELF1,shuffled_target,19.547626167416524,17.213837461300308,True,
ETS1,shuffled_target,4.146501547987616,4.146501547987616,True,
FOS,shuffled_target,1.0981174579675674,1.0981174579675674,True,
JUN,shuffled_target,4.408581011351909,4.408581011351909,True,
KLF4,shuffled_target,0.0,0.0,False,
MAF,shuffled_target,8.363823529411764,8.363823529411764,True,
MAFB,shuffled_target,11.640407636738907,11.640407636738907,True,
MITF,shuffled_target,10.080619195046438,10.080619195046438,True,
MSR1,shuffled_target,10.13034055727554,10.13034055727554,True,
NFE2L2,shuffled_target,16.974917440660477,16.974917440660477,True,
NFKB1,shuffled_target,18.348642930856553,17.213837461300308,True,
NRF1,shuffled_target,18.74358101135191,17.213837461300308,True,
PLD3,shuffled_target,9.36705366357069,9.36705366357069,True,
PPARG,shuffled_target,15.58057791537668,15.58057791537668,True,
RELA,shuffled_target,13.298867014604202,13.298867014604202,True,
RUNX1,shuffled_target,14.590877192982456,14.590877192982456,True,
SLC38A9,shuffled_target,6.800247678018577,6.800247678018577,True,
SPI1,shuffled_target,19.684839004981797,17.213837461300308,True,
SREBF1,shuffled_target,13.549809081527346,13.549809081527346,True,
STAT3,shuffled_target,17.217275541795665,17.213837461300308,True,
APOE,permuted_gene_labels,2.83641382868937,2.83641382868937,True,
TREM2,permuted_gene_labels,10.288152734778123,10.288152734778123,True,
LPL,permuted_gene_labels,10.201217750257998,10.201217750257998,True,
APOC1,permuted_gene_labels,9.954324045407636,9.954324045407636,True,
TYROBP,permuted_gene_labels,0.0,0.0,False,
CST7,permuted_gene_labels,3.8022239422084616,3.8022239422084616,True,
LGALS3,permuted_gene_labels,7.0614396284829715,7.0614396284829715,True,
CTSD,permuted_gene_labels,0.0,0.0,False,
CTSB,permuted_gene_labels,11.03816305469556,11.03816305469556,True,
LAPTM5,permuted_gene_labels,6.13252837977296,6.13252837977296,True,
NPC2,permuted_gene_labels,4.408581011351909,4.408581011351909,True,
LAMP2,permuted_gene_labels,0.0,0.0,False,
CTSS,permuted_gene_labels,10.314138286893705,10.314138286893705,True,
GBA,permuted_gene_labels,1.542841962805836,1.542841962805836,True,
PSAP,permuted_gene_labels,7.336785345717233,7.336785345717233,True,
C1QA,permuted_gene_labels,0.0,0.0,False,
C1QB,permuted_gene_labels,8.169669762641899,8.169669762641899,True,
C1QC,permuted_gene_labels,8.363823529411764,8.363823529411764,True,
FCER1G,permuted_gene_labels,4.493720330237358,4.493720330237358,True,
AIF1,permuted_gene_labels,17.182894736842105,17.182894736842105,True,
CD74,permuted_gene_labels,4.074256965944272,4.074256965944272,True,
HLA-DRA,permuted_gene_labels,19.6848390049818,17.21383746130031,True,
HLA-DRB1,permuted_gene_labels,0.0,0.0,False,
HLA-DPA1,permuted_gene_labels,13.298867014604202,13.298867014604202,True,
HLA-DPB1,permuted_gene_labels,15.580577915376677,15.580577915376677,True,
B2M,permuted_gene_labels,0.0,0.0,False,
NFKBIA,permuted_gene_labels,0.0,0.0,False,
IRF8,permuted_gene_labels,0.0,0.0,False,
STAT1,permuted_gene_labels,7.550275702768659,7.550275702768659,True,
IFITM3,permuted_gene_labels,9.940356037151702,9.940356037151702,True,
IL27RA,permuted_gene_labels,4.146501547987616,4.146501547987616,True,
SLC6A12,permuted_gene_labels,11.359680082559338,11.359680082559338,True,
BSG,permuted_gene_labels,19.547626167416528,17.21383746130031,True,
HMOX1,permuted_gene_labels,11.437007223942208,11.437007223942208,True,
NQO1,permuted_gene_labels,17.21727554179567,17.21383746130031,True,
SOD2,permuted_gene_labels,1.0981174579675674,1.0981174579675674,True,
SOD1,permuted_gene_labels,6.706057791537667,6.706057791537667,True,
GPX4,permuted_gene_labels,9.240954592363261,9.240954592363261,True,
PRDX1,permuted_gene_labels,10.582843137254901,10.582843137254901,True,
TXNIP,permuted_gene_labels,8.540567595459237,8.540567595459237,True,
AP1G1,permuted_gene_labels,18.17984520123839,17.21383746130031,True,
BACH1,permuted_gene_labels,9.449613003095974,9.449613003095974,True,
CEBPA,permuted_gene_labels,8.481790505675955,8.481790505675955,True,
CEBPB,permuted_gene_labels,8.209406604747162,8.209406604747162,True,
ELF1,permuted_gene_labels,10.422223942208463,10.422223942208463,True,
ETS1,permuted_gene_labels,9.586186790505675,9.586186790505675,True,
FOS,permuted_gene_labels,16.974917440660477,16.974917440660477,True,
JUN,permuted_gene_labels,9.923240454076367,9.923240454076367,True,
KLF4,permuted_gene_labels,9.508395252837976,9.508395252837976,True,
MAF,permuted_gene_labels,0.0,0.0,False,
MAFB,permuted_gene_labels,10.080619195046442,10.080619195046442,True,
MITF,permuted_gene_labels,0.0,0.0,False,
MSR1,permuted_gene_labels,0.0,0.0,False,
NFE2L2,permuted_gene_labels,12.887992776057791,12.887992776057791,True,
NFKB1,permuted_gene_labels,13.54980908152735,13.54980908152735,True,
NRF1,permuted_gene_labels,5.910593395252837,5.910593395252837,True,
PLD3,permuted_gene_labels,0.0,0.0,False,
PPARG,permuted_gene_labels,8.347781217750258,8.347781217750258,True,
RELA,permuted_gene_labels,11.069133126934984,11.069133126934984,True,
RUNX1,permuted_gene_labels,18.34864293085655,17.21383746130031,True,
SLC38A9,permuted_gene_labels,11.640407636738905,11.640407636738905,True,
SPI1,permuted_gene_labels,16.413178534571724,16.413178534571724,True,
SREBF1,permuted_gene_labels,18.74358101135191,17.21383746130031,True,
STAT3,permuted_gene_labels,14.590877192982454,14.590877192982454,True,
